Caf,h,Qf,Ca,T,Tf,Tc,Qc,Tcf,Q
1,6.381207844,100,0.02638404059,407.8456817,320,348.093372,15,300,103.1282477
1,6.470279741,100,0.02832403215,406.1986572,320,347.4056542,15,300,103.8455097
1,6.525291627,100,0.02995748253,404.961002,320,346.7919743,15,300,104.2860351
1,6.559339718,100,0.03111218367,404.1383683,320,346.3612504,15,300,104.5577564
1,6.580440189,100,0.03189748224,403.6092478,320,346.0813696,15,300,104.7257951
1,6.593527128,100,0.03238650505,403.2811038,320,345.9041418,15,300,104.8298808
1,6.601647913,100,0.03269539285,403.0767789,320,345.793364,15,300,104.8944168
1,6.606688607,100,0.03289184635,402.949146,320,345.7244932,15,300,104.9344552
1,6.609818034,100,0.03302310922,402.8678133,320,345.6818944,15,300,104.9593047
1,6.611761112,100,0.03309444497,402.8198393,320,345.6552223,15,300,104.974731
1,6.612967666,100,0.03313927259,402.7899518,320,345.638671,15,300,104.9843087
1,6.613716911,100,0.03317770024,402.7688354,320,345.6286252,15,300,104.9902559
1,6.614182188,100,0.03318948816,402.7586535,320,345.6221247,15,300,104.9939489
1,6.614471129,100,0.03319837123,402.7519553,320,345.6181212,15,300,104.9962422
1,6.614650565,100,0.03321577123,402.7449127,320,345.6158958,15,300,104.9976663
1,6.614761998,100,0.03321225399,402.744013,320,345.6142005,15,300,104.9985508
1,6.6148312,100,0.03321250017,402.7428668,320,345.6132,15,300,104.9991
1,6.614874176,100,0.03322354424,402.7395116,320,345.6128181,15,300,104.9994411
1,6.614900865,100,0.0332173556,402.7405926,320,345.6122951,15,300,104.9996529
1,6.614917439,100,0.03321579368,402.7407125,320,345.6120193,15,300,104.9997844
1,6.614927733,100,0.03322579223,402.7381242,320,345.6120896,15,300,104.9998661
1,6.614934125,100,0.03321924263,402.7396123,320,345.6118532,15,300,104.9999169
1,6.614938095,100,0.03321684919,402.7401316,320,345.6117425,15,300,104.9999484
1,6.61494056,100,0.0332280413,402.7373771,320,345.6119523,15,300,104.9999679
1,6.614942091,100,0.03321951959,402.7394196,320,345.6117437,15,300,104.9999801
1,6.614943042,100,0.03321695824,402.7400274,320,345.611673,15,300,104.9999876
1,6.614943632,100,0.03322601836,402.7378196,320,345.6118634,15,300,104.9999923
1,6.614943999,100,0.03321899471,402.739517,320,345.6117044,15,300,104.9999952
1,6.614944227,100,0.03321683637,402.7400385,320,345.6116531,15,300,104.999997
1,6.614944368,100,0.0332267366,402.7376336,320,345.6118687,15,300,104.9999982
1,6.614944456,100,0.03322018181,402.7392226,320,345.6117234,15,300,104.9999989
1,6.61494451,100,0.03321734185,402.7399111,320,345.6116602,15,300,104.9999993
1,6.614944544,100,0.03322883373,402.7371223,320,345.6119116,15,300,104.9999996
1,6.614944565,100,0.03321987105,402.7392955,320,345.6117155,15,300,104.9999997
1,6.614944578,100,0.03321711663,402.7399647,320,345.6116542,15,300,104.9999998
1,6.614944587,100,0.03322669906,402.7376395,320,345.6118644,15,300,104.9999999
1,6.614944592,100,0.03321923925,402.7394484,320,345.6117012,15,300,104.9999999
1,6.614944595,100,0.03321691537,402.7400135,320,345.6116495,15,300,105
1,6.614944597,100,0.03322674588,402.7376278,320,345.6118655,15,300,105
1,6.614944598,100,0.03321937704,402.7394149,320,345.6117041,15,300,105
1,6.614944599,100,0.03321697234,402.7399995,320,345.6116507,15,300,105
1,6.614944599,100,0.03322732227,402.737488,320,345.611878,15,300,105
1,6.614944599,100,0.03321935891,402.7394192,320,345.6117037,15,300,105
1,6.6149446,100,0.03321694297,402.7400067,320,345.61165,15,300,105
1,6.6149446,100,0.03322617212,402.737767,320,345.6118528,15,300,105
1,6.6149446,100,0.03321902832,402.7394994,320,345.6116964,15,300,105
1,6.6149446,100,0.03321685262,402.7400287,320,345.611648,15,300,105
1,6.6149446,100,0.03322656549,402.7376715,320,345.6118616,15,300,105
1,6.6149446,100,0.03322002853,402.7392573,320,345.611718,15,300,105
1,6.6149446,100,0.03321727391,402.7399262,320,345.6116574,15,300,105
1,6.6149446,100,0.03322868253,402.7371581,320,345.6119076,15,300,105
1,6.6149446,100,0.03321980662,402.7393105,320,345.6117136,15,300,105
1,6.6149446,100,0.03321709012,402.7399709,320,345.6116533,15,300,105
1,6.6149446,100,0.0332265091,402.7376854,320,345.6118601,15,300,105
1,6.6149446,100,0.03321917582,402.7394636,320,345.6116997,15,300,105
1,6.6149446,100,0.03321689645,402.740018,320,345.611649,15,300,105
1,6.6149446,100,0.03322674585,402.7376278,320,345.6118655,15,300,105
1,6.6149446,100,0.03321952026,402.7393802,320,345.6117072,15,300,105
1,6.6149446,100,0.03321703692,402.7399838,320,345.6116521,15,300,105
1,6.6149446,100,0.03322777422,402.7373784,320,345.6118878,15,300,105
1,6.6149446,100,0.03321947689,402.7393905,320,345.6117063,15,300,105
1,6.6149446,100,0.03321697506,402.7399989,320,345.6116507,15,300,105
1,6.6149446,100,0.03322595025,402.7378209,320,345.6118479,15,300,105
1,6.6149446,100,0.03321896323,402.7395152,320,345.611695,15,300,105
1,6.6149446,100,0.03321683555,402.7400329,320,345.6116476,15,300,105
1,6.6149446,100,0.03322665257,402.7376503,320,345.6118635,15,300,105
1,6.6149446,100,0.03322052548,402.7391373,320,345.6117285,15,300,105
1,6.6149446,100,0.03321750324,402.7398705,320,345.6116625,15,300,105
1,6.6149446,100,0.03322917211,402.7370393,320,345.6119182,15,300,105
1,6.6149446,100,0.03322001444,402.7392602,320,345.6117181,15,300,105
1,6.6149446,100,0.03321717875,402.7399493,320,345.6116553,15,300,105
1,6.6149446,100,0.03322707875,402.7375472,320,345.6118725,15,300,105
1,6.6149446,100,0.03321936797,402.739417,320,345.6117039,15,300,105
1,6.6149446,100,0.03321695581,402.7400035,320,345.6116503,15,300,105
1,6.6149446,100,0.03322677948,402.7376197,320,345.6118661,15,300,105
1,6.6149446,100,0.03321921077,402.7394551,320,345.6117005,15,300,105
1,6.6149446,100,0.03321690235,402.7400166,320,345.6116491,15,300,105
1,6.6149446,100,0.03322639338,402.7377133,320,345.6118577,15,300,105
1,6.6149446,100,0.03321931343,402.7394303,320,345.6117027,15,300,105
